,FRASE,OBJ/SUBJ
number , " bom en affleck é obviamente um grande fã da série de jogos gang , especialmente os dois e três , porque em algumas cenas ou situações , o link é claramente reconhecível . " , subjetiva
number , uma imagem romântica tão bonita raramente é vista . , subjetiva
number , " number ) por que o lêmure maurice não dá mais voz ao pateta rei feldman ( ele só joga duas frases em todo o filme e eu tive a sensação de que ele de alguma forma esqueceu seu sotaque de bremen ) number ) e por que diabos feldman se apaixona por um urso , o hipopótamo gloria já está flertando com a girafa melena e o próprio alex espia o puma da neve ou o que deveria ser ? " , subjetiva
number , " os locais são um cinza vago e sem imaginação de várias ruas sem nome , pelas quais os heróis têm que passar no estilo de um fliperama de computador , e sob chuva constante e escuridão digital para completar vários tiroteios obrigatórios contra cabeças de cogumelo . " , subjetiva
number , " para és soam en te , porém , eu não vou jogar esse filme no lixo . " , subjetiva
number , " mas nas parábolas , geralmente é assim que o mal extremo e o bem extremo se opõem . " , subjetiva
number , " não é apenas um filme sobre um veterano de guerra , sua arma e um carro , mas um filme muito humano sobre relacionamentos entre pessoas , especialmente entre pessoas de diferentes gerações ou raças . " , subjetiva
number , as questões da luta pela independência da irlanda do norte estão bem delineadas . , subjetiva
number , e fico entediado facilmente . , subjetiva
number , " ou seja , toda vez que faço uma reclamação , imagino um argumento que possa me contrariar . " , subjetiva
number , " gosto desses filmes de terror sem sustos , que parecem um conto de fadas em preto e branco e ao mesmo tempo . " , subjetiva
number , rick e ilesa sempre terão paris como lembrança de seu amor . , subjetiva
number , não foi de todo ruim porque tenta evitar teorias da conspiração . , subjetiva
number , " embora eu não seja fã de perseguições de ação selvagens , vi esse filme quatro vezes . " , subjetiva
number , um grande filme de guerra com um enredo romântico envolvente . , subjetiva
number , " para admitir a cor , esperava uma típica comédia fecal . " , subjetiva
number , " os irmãos não têm nada fácil porque estão passando por um período de separação e estão incomodados com o pai chato , ex-alcoólatra . " , subjetiva
number , " e com uma trilha sonora excelente , easy a se torna uma peça de muito sucesso que gostaria de repetir várias vezes . " , subjetiva
number , " não só é uma ótima paródia com muitas citações e um excelente roteiro , mas também é simplesmente um dos melhores filmes de ação . " , subjetiva
number , " infeliz en te , como comédia , tem desesperadamente poucas piadas , mas como um filme sério , simplesmente não pode ser levado . " , subjetiva
number , " a história é envolvente do início ao fim , de modo que no final senti que talvez nem as duas horas fossem suficientes . " , subjetiva
number , " . irmãos salvatore + muitas alusões a filmes de terror cult , muitas cenas extras estranhas , muitas extra engraçadas . " , subjetiva
number , ele simplesmente teve uma ideia que acabou sendo interessante . , subjetiva
number , " então , ao todo , seriam três e meio . " , subjetiva
number , bruce campbell como elvis personificando um homem personificando elvis ? , subjetiva
number , " ou um senhor idoso que grita ' tire sarro de outra pessoa ! ' . " , subjetiva
number , eu realmente não entendo como desdar pôde se prestar a tal absurdo ! , subjetiva
number , " decepção para mim , piadas um pouco mal feitas , ação mínima . " , subjetiva
number , " esperava muito mais dele , pena . " , subjetiva
number , " uma obra padrão de seu tempo com uma série de características em preto e branco , uma falsificação direta da memória histórica , mas também um ofício de cinema solidamente dominado e exteriores de paisagem atraentes . " , subjetiva
number , os personagens são bem escritos e atuados . , subjetiva
number , " seria tudo muito divertido , se não fosse o fato de que a coisa toda reflete escutas reais da polícia e que , com um espírito semelhante , eles podem falar sobre você / tomar decisões sobre você em qualquer outro lugar , porque ' um cachorro mais forte me * dá ' " , subjetiva
number , " eu não procuraria uma paráfrase de ladrões de bicicleta , de de física , que proclamava as glosas do festival . " , subjetiva
number , " a princesa era chata , o enredo era raso , você não ria , e nem barato reik e narro ana salvaram ( a propósito , não me diverti nada com a mensagem ' faça um gato ' e a careta subsequente , e acho que as crianças só podem ficar confusas ) . " , subjetiva
number , o motivo dos jardins submetidos a uma ordem estrita e a arquitetura de jardins que professam o caos não degenerou em nenhum confronto . , subjetiva
number , te en hot que admitir que achei a história aqui tão estranha . , subjetiva
number , " eu esperava muito mais de la . graham , que é escrito logo após ver . diesel , mas apareceu apenas algumas vezes . " , subjetiva
number , " acho que estou mais comovido com a história do professor matula , cujo sucesso e honra seus alunos defenderam , do que a visão contemporânea da educação durante a primeira república ( mostrada em perspectiva e não de forma realista ) . " , subjetiva
number , " limitadora en te a adaptação mais fiel de aça com jeremy jacob como holmes , no entanto , uma coisa importante é omitida ( o casamento de watson :-) e o holofote elétrico no barco da polícia é um pouco anacrônico . " , subjetiva
number , acho que será uma experiência extrema no brasileiro e estou muito ansioso por isso . , subjetiva
number , " mais um western clássico , um deleite para os amantes do gênero . " , subjetiva
number , " o sangue não flui , mas você não perderá algumas cabeças mordidas , e vendo permanece incrivelmente brutal e mnemonicamente aterrorizante , mas suficientemente cômico . " , subjetiva
number , " ( especial en te a cena no aeroporto ) infelizmente , as piadas começaram a se desgastar , e eu poderia ter feito sem aquele final , pois era completamente sem sentido , pelo menos para mim . " , subjetiva
number , " talvez o humor britânico não combine com alguém , mas de qualquer forma , as partes são cheias de diversão e uma boa piada . " , subjetiva
number , o que aconteceu com o t-vírus com o qual alice foi injetada ? , subjetiva
number , " isso foi muito fraco , mas eu esperava . " , subjetiva
number , " ainda assim , há coisas , como o marketing mencionado ou a atuação ( incluindo en te jamie miller ) ou a trilha sonora , que são louváveis . " , subjetiva
number , " acho que a comparação com anne frank é apropriada para este trabalho , pois junto com este livro , o filme de spielberg representa o auge absoluto do gênero . " , subjetiva
number , mas eu realmente não gosto do estilo de jogo ( ou personagem escrito ) de on jeju sketch a . , subjetiva
number , " um lunático altíssimo , onde fica às cinco horas . " , subjetiva
number , " no final , estou bastante satisfeito , embora esperasse um processamento um pouco mais interessante e uma narração mais sistemática de alguns aspectos . " , subjetiva
number , " isso se encaixaria no sentimento deprimente , mas no geral o filme me parece terrivelmente artificial e de baixo orçamento . " , subjetiva
number , " com as mãos trêmulas , inseri o vhs no player . e a tortura espanhola poderia começar . " , subjetiva
number , " e como saí do cinema muito relaxado e de bom humor , e como é matt damon , também dou um quinto . " , subjetiva
number , " a história deles é , portanto , incrível e , claro , também bastante emocional , também graças à enorme sorte que o destino lhes deu para poder contá-la . " , subjetiva
number , " gosto bastante dos filmes dele , é simplesmente um clássico da classe bom , mas essa ' obra - prima ' não ilumina o dia mesmo com um grande número de cenas constrangedoras . " , subjetiva
number , " e se eu amei as fotos da última vez , fiquei absolutamente deslumbrado com a segunda temporada . " , subjetiva
number , recome en do para pessoas com desvio espaço-tempo e viajantes do tempo . number , subjetiva
number , " portanto , pode-se dizer que , apesar da curva descendente de graça , demo manteve um nível acima do padrão . " , subjetiva
number , " eu nem me importei com a porcaria da ' matriz ' sobre o livre arbítrio etc . " , subjetiva
number , " uma visão interessante e acima de tudo diferente de um casal , o comportamento de homens e mulheres na sociedade iraniana . " , subjetiva
number , " quando o sedutor good entrou em cena , não havia dúvida de que copiar o modelo clássico estava aqui . " , subjetiva
number , era difícil para ele figurar como aquele que investigava sua acusação de assassinato . , subjetiva
number , foi difícil manter meus nervos sob controle e tudo bem . , subjetiva
number , " não faria mal acrescentar ainda mais humor e ironia britânicos , mas eles provavelmente não fariam isso nos estados unidos . " , subjetiva
number , " a rotina inicial , na qual ele demonstra alto desempenho , rapidamente se transforma em um perigoso jogo dos pesos pesados ​​da cena política italiana , e os métodos tradicionais de investigação já não são suficientes . " , subjetiva
number , " foi divertido , os atores eram extremamente fofos , os animais eram inteligentes e brincalhões , um excelente conto de fadas para crianças e adultos . " , subjetiva
number , " os personagens principais são simpáticos e desempenharam seus papéis muito bem , apesar do fato de o enredo da história começar muito sem graça e ser muito difícil de ler . " , subjetiva
number , " um filme tediosamente meio patético e irritantemente melodramático sobre racismo , depois de assistir que uma pessoa sã terá uma intensa antipatia por qualquer outro filme sobre racismo por um longo tempo . " , subjetiva
number , " duas estrelas para uma boa animação , zero história . " , subjetiva
number , number % postscript : por que o nome da empresa americana cardiff . isso me incomoda muito . , subjetiva
number , " estou convencido , e muitos certamente discordarão , da incapacidade do homem de fazer um filme de não-ficção igualmente ' sim en tido ' . " , subjetiva
number , " ele tinha pelo menos espaço até agora , e tal episódio estava faltando em todo o conceito . " , subjetiva
number , vida interessante e natureza bela e insubstituível . , subjetiva
number , " e se eu tivesse embrulhado essa seleção em um enfeite surreal ( que os autores certamente não queriam embrulhar o filme ) , eu teria dado number estrelas sem hesitação . " , subjetiva
number , " o mimica number difere das versões anteriores , pois na maioria das vezes nada basicamente acontece . " , subjetiva
number , " esta paródia de espionagem certamente não segue os passos de crazy memories , mas oferece um estilo próprio de humor , que deriva de um conceito mais realista de todo o filme e , portanto , funciona como uma comédia de ação completa , na qual carros , casas . até espadachins voam no ar . " , subjetiva
number , " quando eles fizeram adrede com stallone em number , fiquei emocionado . " , subjetiva
number , " a atmosfera do final dos anos oitenta capturou perfeitamente , quando você a vê hoje , percebe que realmente estava chegando ao fim , mas não percebemos . " , subjetiva
number , " eu não entendo as classificações baixas aqui , é divertido do início ao fim :) " , subjetiva
number , outro azedume de moral e novamente em sua terra natal . , subjetiva
number , " quem não conhece , não experimentou , acho que não tem o direito de comentar totalmente . " , subjetiva
number , " não me diga , não me jogou no espaço , o que eu esperaria da netflix paga , mas que assim seja . " , subjetiva
number , " a primeira parte não valia muito , esta é ainda pior . " , subjetiva
number , um filme com uma atmosfera única da virada dos séculos number e number e o ambiente íntimo de um bordel de alta classe . , subjetiva
number , este filme revelou duas coisas para mim . , subjetiva
number , essa pessoa provavelmente já passou do seu moinho . , subjetiva
number , " além disso , o pote mágico não suporta muito a imaginação . " , subjetiva
number , " ótima direção , atores em todos os papéis e boa câmera . " , subjetiva
number , " já a terceira comédia de sucesso no papel-título com o sobrenatural e indestrutível arnold schwarzenegger , que nos leva a dois mundos , primeiro em nossa vida dolorosa , onde sentimos cada dor e sofrimento , e em segundo lugar , no cinematográfico , onde os heróis de ação lideram com jack slater , ele lida com tudo como se nada tivesse acontecido . " , subjetiva
number , " os concorrentes desistem , mas procurei em vão qualquer impacto mais profundo . " , subjetiva
number , " as viagens ao mundo dos mortos me aborreceram e no final me aborreceram , porque estragaram bastante o final já fraco . " , subjetiva
number , o detetive benin chá ( jackie chá ) deve encontrar o vigarista arizona watts ( johnny apuros ) porque ele colocou samantha ( fan inning ) em apuros . , subjetiva
number , como é possível que todo o equipamento de gravação e transmissão funcione na van da equipe de televisão e nos carros da van ? , subjetiva
number , " é um bom documentário , mas foi menos barulhento do que eu esperava . " , subjetiva
number , um cenário em algum lugar entre a inglaterra do século number e as terras da fantasia é uma excelente escolha . , subjetiva
number , " um filme de muito sucesso com efeitos visuais , cenários e cenas perfeitos . " , subjetiva
number , " você me vendeu girafas quentinhas ! ' - " , subjetiva
number , " o resto do filme foi apenas uma piscina obscura de humor , história e personagens . " , subjetiva
number , " por exemplo , uma vaca latindo , a quase impossibilidade de atribuir traços de caráter claros a personagens individuais , a melancolia de todo o filme , que se alterna com cenas de felicidade e uma atmosfera descontraída . " , subjetiva
number , amor proibido que supera todos os problemas . , subjetiva
number , " as intrigas são muito divertidas , mas com o tempo começam a se tornar um pouco monótonas ( espanha e frança brigam , reconciliam-se novamente , brigam novamente . ) , o que mais uma vez se deve ao pano de fundo histórico e não a um erro de roteiro . " , subjetiva
number , " se não fosse pelo bravo sim e seu relatório , que ele escreveu antes de sua morte , provavelmente ninguém , incluindo o papa , teria sabido dos campos de extermínio de concentração . " , subjetiva
number , " e não há nada no personagem , exceto algumas batalhas e um final surpreendente . " , subjetiva
number , um começo luxuoso que colocou um sorriso no meu rosto . , subjetiva
number , " mas tudo somado , é realmente uma bomba . " , subjetiva
number , " bem , alguns programas de televisão podem ser divertidos . " , subjetiva
number , mas joe não é um de seus melhores filmes . , subjetiva
number , " não é ruim , tem bastante ação , o roteiro é normal , mas steven está um pouco inchado , respira mal e mal consegue andar . " , subjetiva
number , " um filme muito lento , mas não doeu aqui , porque a aparente tensão criou uma atmosfera natural , que os cineastas nem tiveram que se esforçar muito para criar aqui . " , subjetiva
number , " no momento em que você percebe como a história vai se desenrolar , que é muito em breve , toda a diversão vai para o lixo . " , subjetiva
number , " estava decidindo entre quatro e cinco estrelas , mas no final dou ' apo en as ' quatro - simplesmente porque a mesma forma pode funcionar ainda melhor e , como já escrevi , a versão americana é simplesmente melhor ( harris também participou , por o caminho ) . " , subjetiva
number , " estou totalmente disposto a acreditar nesta afirmação de arcando , porque a sociedade , como ele a descreveu aqui , atingiu um estágio extremamente patológico . " , subjetiva
number , " ótima música , ótima animação e uma história ainda melhor , mas há algumas falhas de beleza aqui que me fazem diminuir a classificação . " , subjetiva
number , " família francesa de lixo branco , sem amor ou compaixão . " , subjetiva
number , " é brutal , cru e doentiamente realista . os britânicos sabem fazer esses filmes ; - ) " , subjetiva
number , michael bom . jordan é muito convincente e eu gostei muito desse papel mesmo pela segunda vez . , subjetiva
number , " atraído pelos rostos famosos , assisti até o final com mais ou menos atenção . " , subjetiva
number , " três gangsteres honestos , uma cidade gótica e uma música melancólica . " , subjetiva
number , você pode assistir quando estiver entediado . mas a história é terrivelmente chata . , subjetiva
number , mas por que diabos ele tinha que ter aquelas apresentações horríveis de balé . , subjetiva
number , " as piadas são mais fracas , o enredo não soma muito , e a sensação de felicidade quando os dois se juntam também não funciona aqui . " , subjetiva
number , o afresco épico em movimento lento sobre um evento fatídico que mudou a vida de algumas pessoas é agradável de se ver e evoca uma sensação de doce inconsciência . , subjetiva
number , eu estava ansioso por um espetáculo semelhante ao de black hawk down . , subjetiva
number , " como uma série interessante , cheia de tensão e ação . " , subjetiva
number , " ( no entanto , para garantir que não haja erro , há papéis em que não seria o mesmo sem negros , hispânicos e asiáticos . " , subjetiva
number , mas o que fazer com dinossauros de ação como schwarzenegger ou stallone ? , subjetiva
number , " portanto , em vez da sequência clássica de eventos em que você perde para ganhar , aqui ocorrem apenas duas lutas . " , subjetiva
number , " como em todos os filmes de sofia coppola , a trilha sonora é cuidadosamente selecionada . " , subjetiva
number , " já parece que algo vai acontecer , mas , novamente , a maioria se dissolve em conversa . " , subjetiva
number , " comercial , superficial , monstruosamente simplista , valor agregado zero - na verdade , valor informativo básico zero . " , subjetiva
number , " além disso , o filme é tratado quase perfeitamente tecnicamente em todos os aspectos . " , subjetiva
number , " bebe não usava drogas , ele usava pessoas como soava no filme . " , subjetiva
number , " a música também não é ruim , mas é claro que você precisa ser um pouco fã de sintetizadores . " , subjetiva
number , " ou seja , assuntos que hoje pertencem ao conhecimento geral . " , subjetiva
number , " tal como acontece com o everest ( number ) , trata-se apenas da montanha e da sua conquista - sobrevivência subsequente . " , subjetiva
number , " em tcheco , um voo malfeito para o espaço , quando um motorista de táxi espacial e seu cliente , um cosmonauta atrasado , consertam a espaçonave como se fosse um apoda number em algum lugar no quintal entre as galinhas . " , subjetiva
number , " apo és ar de não poder ser comparado ao trabalho de vinte e cinco anos atrás , ainda era estreou e não era tão terrível . number " , subjetiva
number , " dramas prisionais com ênfase no sofrimento dos prisioneiros geralmente perdem força após a primeira hora , mas a segurança nacional mantém os trunfos na manga o tempo todo , graças a ( alguns ) personagens cômicos de apoio e sequências de sonhos . " , subjetiva
number , ele então tenta tirá-lo da prisão . , subjetiva
number , " por outro lado , do ponto de vista de hoje , as fotos com cenários pintados facilmente reconhecíveis parecem bastante baratas , e especialmente o enredo com a namorada de barcos parece bastante implausível . " , subjetiva
number , é bom que o fatalismo tenha diminuído e o trio se apegue a uma nota quase de cabaré com muitos deslizes maravilhosos onde o chão começa a grudar pateticamente . , subjetiva
number , " a combinação perfeita de piadas , autoparódia , tensão e alguma violência cria uma peça muito divertida , onde os conhecedores deste subgênero de terror se sentirão em casa e as pessoas que cresceram na trilogia original devem adorar . " , subjetiva
number , " no que diz respeito à ação , é provavelmente o mais inflado de toda a série . " , subjetiva
number , um assassino longo e normal ( algo no estilo do primeiro halloween ) . , subjetiva
number , um drama sobre uma casa em uma rua da cidade velha . , subjetiva
number , " de jogos de basquete atrevidos , ensaios para o musical da escola , dançando no refeitório da escola , no playground e em qualquer outro lugar , eu ainda não conseguia entender como alguém poderia inventar isso e filmá-lo . " , subjetiva
number , " a luta épica final foi em muitos aspectos uma reminiscência do fim do homem de aço , mas por outro lado definitivamente não ofendeu . " , subjetiva
number , gostaria de saber se houve alguma coisa que eu gostei no filme . mas provavelmente não . number , subjetiva
number , " posso estar me repetindo , mas devo afirmar novamente que number foi um ano promissor para os cineastas de hong kong e principalmente para o gênero auxina . " , subjetiva
number , " em termos de narrativa , o centro de treinamento é apenas um centro de treinamento , mas as cenas no espaço podem ser classificadas como algumas das melhores que podem ser vistas no filme . " , subjetiva
number , " dou cinco para a mudança do tema frequente de ' crianças passivas infelizes ' para a forma de ' crianças ativas infelizes ' - além disso , sem perder o realismo de toda a história . " , subjetiva
number , " no natal passado apreciei o terceiro príncipe , este ano os sete corvos , uma história sombria e deprimente com um toque incestuoso , assassinato , um capanga aterrorizante e um grupo de súditos primitivos , que jana clava cova apresenta com sua mensagem inesquecivelmente patética : ' você matou o pão ! " , subjetiva
number , " e em tudo isso , indivíduos que não são autônomos mesmo dentro de seu planeta natal , muito menos em uma jornada de descoberta além das fronteiras do desconhecido , estão enredados . " , subjetiva
number , " como uma ficção científica acima da média para a noite , é o suficiente . " , subjetiva
number , " por causa disso , terminara tem uma certa aura de mistério ao seu redor para mim que combina muito mais com ela . " , subjetiva
number , para malcolm que ele não deixou definhar em algum lugar nos subúrbios de londres e fez clássicos de peças com pouco potencial que provavelmente só ele viu . , subjetiva
number , " no entanto , isso não é uma coisa ruim , especialmente no primeiro tempo , que é cheio de piadas situacionais e verbais e que termina com uma cena de ação bravura de perseguição a uma diligência . " , subjetiva
number , a narração lenta tenta soprar em você a atmosfera daquela época . , subjetiva
number , " filmado principalmente à noite , basicamente sem sangue , mas há boas cenas . " , subjetiva
number , " mau it os deles piscam aqui por apenas uma fração de segundo ( homo ) , um segundo ( mouros ) ou mais de um segundo , mas eles não são interpretados por rode e não se parecem com estripador . e o resto - professor bruttenholm é escrito como reginald hargreeves da umbrella academy , hellboy como um pirralho adolescente ( embora david harbour realmente tente , ele não conseguiu transformar esse material em um cara legal ) , o já mencionado baba baga rasteja de quatro no estilo de o exorcista , e alice é uma vaca chata e chata . " , subjetiva
number , " alguns destaques , mas principalmente o sobrevôo pela singularidade , em termos de emoções muito criticadas , este é o fim para nós como planeta e humanidade , então não há tempo nem espaço para humor diante dos problemas durante a missão . " , subjetiva
number , " inações it avela en te , inacreditavelmente excelente roteiro , câmera , direção , . inferno , tudo lá era ridiculamente perfeito , e aqueles sapos caindo - malas ! " , subjetiva
number , máscaras incríveis e um enredo realmente irritante . , subjetiva
number , " a verdade é que no livro , quando você passa muito mais tempo com ele do que number horas e um quarto , você se aprofunda no papel dele . " , subjetiva
number , " até eli roth , especialista em filmes de terror de sucesso ( hotel , piranha 3d . ) escalou sua esposa chilena lorenza gizo no papel principal . " , subjetiva
number , " esse era definitivamente o propósito , mas ainda assim . " , subjetiva
number , a coisa toda tem algumas arestas . , subjetiva
number , " existem muito poucos filmes de natal desse tipo que acontecem em algum lugar em uma praia no calor , e essa é talvez a única ideia que pode ser elogiada neste filme de natal completamente chato . " , subjetiva
number , " quando tenho tempo , ligo-o - sorrio e saio . " , subjetiva
number , vários atores serão lembrados pelas gerações mais velhas com a não menos famosa série sandoval . , subjetiva
number , " fanatismo , dogma e ascetismo parecem permear a tela da sua sala . " , subjetiva
number , a verdade nunca pode ser filmada ! ! , subjetiva
number , " se não fosse pela segunda parte chata do filme , eu daria uma classificação melhor , então só dou duas estrelas . " , subjetiva
number , " neo superman , smith clonado e o pior são os pretensos diálogos filosóficos como de birmane , eu só estava esperando uma tempestade vir das montanhas para que pelo menos alguma coisa fosse salva . " , subjetiva
number , " mais fraco que entidade bak , mas não muito . novamente , as batalhas são brilhantes , mas a história é muito demente , além disso , há muito disso , então às vezes eu ficava um pouco entediado - não é tão compacto quanto entidade bak . mas novamente - não tenha o erro de batalhas , eu já vi essa quebra no final talvez trinta vezes . " , subjetiva
number , " um sci-fi originalmente concebido baseado essencialmente em um ator , que , no entanto , mostrou que conseguia manter minha atenção em um bom nível por number minutos . " , subjetiva
number , eu só entrei nesse filme por curiosidade por causa do elenco principal . , subjetiva
number , não sei nem se vale a pena continuar de táxi . , subjetiva
number , evidência alarmante da inadequação do sistema de justiça local . , subjetiva
number , " nas sombras , ela mostrou que pode atuar , mas nesses papéis ela é como um pacote de seis cabras em uma anoréxica de quarenta quilos . " , subjetiva
number , " assim , em gods & monsters encontramos uma versão verdadeiramente alternativa da liga da justiça : um superman durão ( cujo pai biológico era o general ringue e criado por imigrantes mexicanos ) , um vampiro sedento de sangue batman e mulher maravilha com uma espada mágica . " , subjetiva
number , " um homem rico como ele deveria ter uma limusine pronta na frente da entrada principal , certo ? " , subjetiva
number , " e assim realmente interfere na vida de outras pessoas , ou ( não ) atende às expectativas . " , subjetiva
number , " é assim que um filme musical moderno deve ser , pensei comigo mesmo quase do começo ao fim . " , subjetiva
number , " alguém conta o número de tiros , se sim , eu tenho um tiro :o ) . " , subjetiva
number , arte cancerígena que me deu um tiro nas bolas sem me matar . , subjetiva
number , " bem , definitivamente não é um filme ruim . " , subjetiva
number , " postscript : ao mesmo tempo , também peço desculpas ao diretor e aos quatro protagonistas principais – não sei porque não gostei do ritmo da narração na época . " , subjetiva
number , čaryfuk da floresta apenas reforça a decepção . , subjetiva
number , e de smith me decepcionou pela primeira vez ! , subjetiva
number , " ah , então uniformes te excitam ? ? " , subjetiva
number , " somes juntou tudo o que pôde pensar , como um cachorro e um gato , e funcionou de acordo . " , subjetiva
number , " chora siam , melhor ator coadjuvante - steve pellegrino " , subjetiva
number , " quando odete lhe deu tanta nobreza , o carisma que ele tem nele , seu elenco sugeriu diretamente que o diretor o tornaria um pouco mulherengo , então a investigação do assassinato de framboesa ocorre em um estilo completamente diferente dos filmes anteriores com dener . " , subjetiva
number , " posso dizer sem hesitar que este é o melhor filme romântico de todos os tempos , e isso ainda seria um eufemismo . " , subjetiva
number , " aqui você pode realmente ver toda a destruição e sofrimento da praga , e nem um único corpo afetado é realmente mostrado aqui . " , subjetiva
number , a ingenuidade e estupidez de algumas garotas não tem limites . , subjetiva
number , uma das piores séries para mim . , subjetiva
number , " a neta de abigail , prudente ( catherine jacob ) , fica empolgada com o forte tenor de johnny e imediatamente pede à avó para ajudar johnny . " , subjetiva
number , " ele interpretou o melhor ator , embora seu personagem fosse basicamente seco , exceto por alguns diálogos mordazes com os suspeitos . " , subjetiva
number , " e sobre joelma , eu provavelmente diria que sua falta de convicção e irritação realmente me deu nos nervos . " , subjetiva
number , " embora rachel / ellis tenha ficado sem emoção durante todo o filme , ela não se mexeu quando sua família foi assassinada e , quando soube da morte de mante , ela teve um colapso tão pequeno que não foi muito convincente . " , subjetiva
number , esse filme me deu calafrios . , subjetiva
number , acho que não poderia ter sido dirigido melhor . , subjetiva
number , " mau it a ação , um pouco de tensão e um pouco de humor . " , subjetiva
number , " eu não o classificaria entre minhas melhores escolhas , mas number estrelas modestas é completamente bom para mim , então me permito classificar este filme com number . " , subjetiva
number , não acredito que todos se comportem assim na realidade . , subjetiva
number , me és amor deste lado da barricada havia homens lutando pela sobrevivência . , subjetiva
number , " o inspirador de monta píton rejeitou não apenas convenções , mas também valores antigos , que abraçou sem hesitação . " , subjetiva
number , " quando ele tenta lutar contra esse demônio em um grupo de alcoólicos anônimos , ele descobre que precisa abrir mão de muito mais do que apenas garrafas . " , subjetiva
number , " como filme de ação , não tenho do que reclamar ! ! ! " , subjetiva
number , é interessante ver como os dois se comportam em relação um ao outro e ao meio ambiente . , subjetiva
number , " é uma pena que ele esteja nisso , posso pensar em uma dúzia de candidatos melhores que se aplicariam desproporcionalmente melhor . " , subjetiva
number , " o final já é muito cretino , apenas um bigodudo de um carro . " , subjetiva
number , " não que eu não tenha chorado ( não se deixe enganar pela classificação , eu choro com tudo ) , mas a coisa toda foi tão sem graça e sem sal - especialmente o primeiro tempo . " , subjetiva
number , " então fiquei bastante satisfeito , pois depois de muito tempo , finalmente um bom filme novamente . " , subjetiva
number , você não vai perceber que ele poderia usar seus poderes neles . , subjetiva
number , " para ser honesto , não me prendeu muito no começo ( limitadora en te como a maioria dos seriados japoneses ) , mas o final , especialmente em torno do nascimento , já foi bem denso . " , subjetiva
number , " devo salientar que só vi este filme pouco depois de passar por versalhes ao vivo , então foi muito bom ver esse castelo de pelúcia em ação com todas as fantasias e guloseimas ( de fina it prezado en te depois do bando de turistas ) . " , subjetiva
number , " o filme valeria a pena assistir mesmo sem legendas e sem entender uma palavra de japonês , simplesmente pelo cativante mundo de fantasia que o espectador pode vislumbrar . " , subjetiva
number , " a história teve uma reviravolta e tensão , até o final eu não tinha ideia do que / quem era realmente sobre . " , subjetiva
number , " el és apenas brincaram com a viagem no tempo . ' " , subjetiva
number , " então eu o procurei para poder olhar de novo , corretamente desta vez e finalmente o encontrei aqui . " , subjetiva
number , " a atmosfera única , ótima atuação , música e um ritmo comumente preguiçoso para os padrões de hoje me forçaram a transformar meu number em number estrelas no sistema de classificação local . " , subjetiva
number , " ao mesmo tempo , o personagem principal é apenas tímido , mas corajoso e um pouco aventureiro . " , subjetiva
number , " no início , durante os créditos iniciais , a música também é marcante , lembrando o filme ' number : uma odisseia no espaço ' . " , subjetiva
number , " não tem tensão , a trama nem consegue manter o espectador grudado na tela . " , subjetiva
number , " até a própria ideia com ódio e amor nas mãos é impressionante , mas é pouco usada e só vai para outro simbolismo do eu interior do herói . " , subjetiva
number , os jogos heterossexuais de dois casais têm seus limites e não têm futuro . , subjetiva
number , é fascinante pelo seu papel de sacrificar a saúde . , subjetiva
number , a atuação eu acho que é muito boa com base no roteiro e as imagens individuais também são boas . , subjetiva
number , " vamos fazer um filme chamado ' de valer , voe . - " , subjetiva
number , " mark webber escreveu , dirigiu e estrelou este filme . e ele também não fez muito bem . " , subjetiva
number , o enredo é estúpido e os roteiristas não conseguiram acompanhá-lo e inventar piadas suficientes . , subjetiva
number , " eu queria dar a ideia de desenhos assassinos pelo menos uma estrela , mas mesmo isso seria demais . " , subjetiva
number , " emocional en te , o trabalho é sólido e tenso . " , subjetiva
number , " o papel principal desempenhado de forma absolutamente excelente e respeitável , o que também é confirmado por vários prêmios , foi a vantagem clara e maior de todo o filme . " , subjetiva
number , " episódios como modern warfare , basic rocket science ou epidemiologia são um eldorado cômico sem precedentes . " , subjetiva
number , então eu coloco um smoking e vou provocar merina para que fique claro por que estou dando a estrela . , subjetiva
number , e esse treinamento teve que ser cancelado e era hora de ir trabalhar . , subjetiva
number , foi apenas o inglês quebrado que me incomodou . , subjetiva
number , alguns tipos de híbridos mutantes de humanos e macacos vivem aqui e se alimentam de carne humana . , subjetiva
number , " por outro lado , estou satisfeito que meu conhecimento tenha sido ampliado e , acima de tudo , que eu finalmente descobri quem foi tão gentil e forneceu aos árabes armas e especialmente explosivos , que , em nome de alá , eles ainda usam tanto habilmente hoje . " , subjetiva
number , mas uma coisa deve ser deixada para mendes - provavelmente não é possível alguém me comover completamente com uma coisa tão comum como um saco plástico flutuando ao vento . , subjetiva
number , " isso não pode ser expresso melhor em tcheco , além disso , uma personalidade muito interessante e madura para sua idade . " , subjetiva
number , está se aproximando lentamente dos trinta anos desde o lançamento deste sucesso de bilheteria e nada mudou sobre sua quase perfeição . , subjetiva
number , " no entanto , acho que os dublagem fizeram um trabalho decente ( és pecam en te placa a e cape , também temos o bastante raro ' remoer ' halbich . o que mais você poderia pedir ) . " , subjetiva
number , isso dificilmente soa como uma coincidência . , subjetiva
number , as ambições por sua atenção são muito altas aqui . , subjetiva
number , " cineastas canadenses adaptaram com sucesso o modelo literário da conhecida autora de ' la it tale women ' , que costumava ser a bíblia de muitas garotas americanas e canadenses no século século . " , subjetiva
