,FRASE,OBJ/SUBJ
8220," o último beijo provavelmente nunca alcançará a popularidade do meu grande e gordo casamento grego , mas sua provocante sequência de casamento central tem muito mais impacto .  ",subjetiva
8221,há uma vastidão implícita na metrópole que é de tirar o fôlego . ,subjetiva
8222," a aparição do papel expandido de treebeard e gallup fará você amar o que está vendo , ou revirar os olhos . eu adorei ! a ' performance ' de gallup é incrível !  ",subjetiva
8223," é um cenário mais crível para a infidelidade do que a maioria dos filmes , e aniston dá a ela tudo para o papel .  ",subjetiva
8224," o filme mostra a relação do casal apaixonado em meio a esperanças , dificuldades e desencontros em uma bela e violenta metrópole .  ",objetiva
8225,os prazeres que ele proporciona podem ser suficientes para manter muitos espectadores ocupados em meio a algumas das preocupações mais sérias de outros filmes de fim de ano . ,subjetiva
8226,tão agradavelmente incisivo é conceder que pela primeira vez ele provavelmente atrairá mais os caras do que suas namoradas que os arrastam para este filme pelo fator hugh . ,subjetiva
8227," como um filme , nunca parece novo e vital . nunca é tão dramático , mesmo quando coisas dramáticas acontecem com as pessoas . funciona como uma narrativa .  ",subjetiva
8228," ele planeja cuidadosamente todos os dias de sua vida , não deixando nada ao acaso .  ",objetiva
8229," as duas torres entre morador e isentar , barad-dúr e fortran , uniram-se em seu desejo de destruição .  ",objetiva
8230," és está comédia barulhenta serve um lembrete cruel do destino de centenas de milhares de chineses , que só pode ser qualificado como uma terrível tragédia .  ",subjetiva
8231," a violência exploradora e encenada desajeitadamente ofusca tudo , incluindo a maioria dos atores .  ",subjetiva
8232,diretor experiente robert já . singela e seus co-roteiristas mantêm a história sutil e nós em suspense . ,subjetiva
8233," por mais que você tente resistir , se você tem um lugar no seu coração para smokey robinson , este filme vai se arrastar até lá .  ",subjetiva
8234," mnemosyne testemunha as forças da destruição , bem como da criação , revelando através da arte , a multidimensionalidade das mulheres .  ",objetiva
8235,quantas vezes mais os cineastas independentes nos sujeitarão a histórias chatas e auto-importantes de como somos horríveis para nós mesmos e uns aos outros ? ,subjetiva
8236,és essas quatro rainhas se tornaram as artistas divas mais populares da alemanha e estão ocupadas fertilizando a cena cultural alemã . ,objetiva
8237," en calhado em uma estrada solitária , um ônibus escolar cheio de jogadores de basquete do ensino médio , seus treinadores e líderes de torcida devem se defender do crepe - um animal carnívoro antigo que ressurge na terra a cada number anos para se alimentar .  ",objetiva
8238," ela , entre outras excentricidades , conversa com uma pequena pedra , gertrudes , como se estivesse viva .  ",objetiva
8239," com seu aniversário se aproximando rapidamente , ela deve decidir se manterá ou não a promessa que fez a si mesma mais de uma década antes : sair da indústria da música aos number se ela não tiver feito isso até então .  ",objetiva
8240,as drogas estão fora porque eles tentaram isso antes e alguns dos po'boys passaram um pouco de tempo atrás das grades . ,objetiva
8241," em vez disso , ele diz a ela que sua vida não tem sentido , e vai terminar em apenas alguns dias , o que a leva a agir , tentando mudar o padrão de sua vida . . .  ",objetiva
8242," acompanham en to imaginativo e envolvente , que gira em torno de uma linha de história decididamente nova que apresenta suas estrelas com novos desafios , obstáculos e oportunidades emocionais .  ",subjetiva
8243," o filme em si é atemporal e universal , ao mesmo tempo simples e sofisticado em sua capacidade de absorver .  ",subjetiva
8244,ser azul não é sua única situação ; ele também não tem a capacidade de expressar externamente suas emoções . ,objetiva
8245,um humor selvagem semelhante a john waters que dança à beira do mau gosto sem nunca cair . ,subjetiva
8246,um olhar sério e comovente sobre a divisão entre fundamentalistas religiosos e seus parentes gays . também é pesado e dedica muito tempo a visões preconceituosas . ,subjetiva
8247," eu admirei , particularmente aquele final inesperado e deprimente .  ",subjetiva
8248,a força sutil de ` ` bellini ` ` é que ele nunca perde o contato com a realidade da situação sombria . ,subjetiva
8249,aconselha - se que qualquer pessoa que não goste de splatterfests de alta tecnologia leve o aviso ao pé da letra e faça logon em algo mais fácil de usar . ,subjetiva
8250,ele já escreveu o roteiro mas não tem como financiar seu projeto . ,objetiva
8251,alguns convidados se juntam à família para uma despedida de lena . ,objetiva
8252," os eruditos autoproclamados guardiões da cultura não precisam se candidatar , mas aqueles que amavam o frio como o gelo finalmente encontraram um acompanhamento digno .  ",subjetiva
8253," às vezes , o suspense é palpável , mas no final há uma sensação de que o cerne do mistério depende de um tecnicismo que força a credulidade e deixa o espectador assombrado pelo desperdício de potencial .  ",subjetiva
8254,o plano deles é vendê-lo para árabes ricos . ,objetiva
8255," não será fácil , mas se ele puder lidar com aranhas comedoras de pássaros e cobras venenosas sem ser mordido , agentes armados não devem ser um grande problema .  ",objetiva
8256,. . . muito sangrento para ser uma comédia e muito bobo para ser um filme de terror eficaz . ,subjetiva
8257," aborrecido , altamente irritante . ' algum corpo ' não agradará a ninguém .  ",subjetiva
8258," ultrajada en te cheio de suspense , extremamente bem ritmado e , finalmente . ouso dizer , divertido !  ",subjetiva
8259," final en te , ele se afastou da paro e escreveu uma carta para ela , pedindo que ela o esquecesse .  ",objetiva
8260,o filme tem uma qualidade infantil . mas os sentimentos evocados no filme são mornos e rápidos de passar . ,subjetiva
8261,os respectivos encantos de sandra bullock e hugh grant estão desgastados . ,subjetiva
8262,a administração da escola chama o xerife interino para conduzir ` ` uma investigação delicada e discreta ` ` - um whitewash . ,objetiva
8263," em um esforço , eu suspeito , de não ofender parecendo muito sério ou muito alegre , ofende apenas sendo insosso .  ",subjetiva
8264," que tipo de conselho eles receberiam da família , amigos , vizinhos e pessoas da esquina da mercearia ?  ",objetiva
8265,ele tenta distrair charlie de todas as maneiras que pode . ,objetiva
8266," ao vê-los no ato de fazer amor , billy mata sua esposa e melhor amigo .  ",objetiva
8267," o filho de alindar narrada mulheres , devidas ( shahrukh khan ) nasceu com uma colher de prata na boca .  ",objetiva
8268," um filme bom que você pode assistir , curtir em um certo nível e depois esquecer .  ",subjetiva
8269," de sim és perada , neurótica gloria vai em uma montanha-russa emocional quando seu namorado de três semanas e meia , bip envia rosas amarelas para ela .  ",objetiva
8270," aqui , ela não está tendo sorte na audição como cantora .  ",objetiva
8271,ele tem que resgatá-los e salvar a cidade de nova york de um ato terrorista nuclear iminente . ,objetiva
8272," a elevada simetria deste novo / velho paraíso do cinema torna o filme uma experiência mais completa , como um velho amigo assombrado pelas exigências do tempo .  ",subjetiva
8273," . existe uma conexão mais profunda e direta entre essas mulheres , uma que abrange o tempo e revela um significado ? você aposta que existe e é isso que faz essa jornada bastante complicada valer a pena .  ",subjetiva
8274," procurando por uma boa história , ela também conhece um funcionário do bem-estar , thomas , que também acha que a fundação deve ser investigada .  ",objetiva
8275,vale a pena pegar para o desempenho central quente e vencedora de griffith . ,subjetiva
8276,o tom e o ritmo do filme estão fora quase desde o início . ,subjetiva
8277," a história se passa durante a revolução americana no final de number , quando a américa lutou por sua independência da grã-bretanha .  ",objetiva
8278,você pode saborear seus vinhos vintage e assistir suas produções de marfim mercante ; eu vou me contentar com um bom copo de chá gelado e um filme de jerry bruckheimer em qualquer dia da semana . ,subjetiva
8279,um filme de ação bastante mediano que se beneficia de vários momentos engraçados fornecidos por buffer . ,subjetiva
8280," ao capturar a agonia cômica discreta de uma aristocracia sempre ruminante , gentil e decadente que não pode mais pagar suas contas , o filme poderia muito bem estar abordando a virada do século number para o number .  ",subjetiva
8281," a jornada peculiar durante toda a noite e os encontros com personagens memoráveis , em última análise , fornece a eles a chave para as vidas que eles pretendiam viver ao amanhecer .  ",objetiva
8282,uma especulação irônica sobre a democracia em uma cultura desacostumada a ela . ,subjetiva
8283," o filme acaba por ser [ en saio como ' ] homenagem à ' tradição de qualidade ' gaulesa , em toda a sua quadratura empoeirada .  ",subjetiva
8284,barry élan ( adam sandler ) é um pequeno empresário com sete irmãs cujo abuso o manteve sozinho e incapaz de se apaixonar . ,objetiva
8285," em uma pequena cidade sul-americana , paul , que é conhecido por ter relações sexuais com todas as garotas da cidade , se apaixona pela irmã mais nova de seu melhor amigo , que é virgem .  ",objetiva
8286,faz en do isso ele encontra uma ligação entre os dois períodos de tempo ( lang ) . ,objetiva
8287," isso é uma coisa legal e elegante , pronta para matar a sede de um público que sente falta dos encerramentos de verão .  ",subjetiva
8288," seu mundo muda quando ela conhece coordena , uma mentirosa compulsiva que se gaba do bilhete suicida no bolso de trás .  ",objetiva
8289," propôs it alam en te chocante em seu sangue padronizado , se involuntariamente maçante em sua falta de frissons poéticos .  ",subjetiva
8290,as pessoas se deslocam pela rua imersas no fluxo dos acontecimentos do dia-a - dia . ,objetiva
8291," o primeiro filme tunisiano que eu já vi , e também é provavelmente o entretenimento mais sensual e de bom coração que eu provavelmente verei o ano todo .  ",subjetiva
8292," mas com coimo preso no baseado , cabe a sua garota rosadinha ( patrícia caruso ) rastrear um bode expiatório .  ",objetiva
8293,apor és en taco és de conjunto sensíveis e boa reconstrução do período somam-se a uma tragédia comovente com alguns momentos humanos dinâmicos . ,subjetiva
8294," não vale exatamente a pena gastar o preço total por uma data , mas quando sai em vídeo , vale a pena alugar .  ",subjetiva
8295," jack escarlate , um cavalheiro desonesto de um pirata , se une à filha de um governador para impedir o plano maligno de um navio de piratas perigosos , liderados pelo malvado capitão blackheart , que estão tentando reverter uma antiga maldição que deixa eles presos entre a vida e os mortos , com a luz da lua revelando seus esqueletos , como uma espécie de monstro morto-vivo .  ",objetiva
8296,um thriller de espionagem quase sólido com a infelicidade de ser lançado algumas décadas tarde demais . ,subjetiva
8297," um casal de seattle ( megan murphy , jeff weatherford ) luta em seu relacionamento à medida que se aproxima do milênio , cada um procurando novos rumos em sua vida .  ",objetiva
8298,um filme assombroso sobre uma das grandes fugas de todos os tempos . ,subjetiva
8299," uma representação bastante otimista de abuso familiar , violência sexual , psicológica e física .  ",objetiva
8300," public it tacha de primeiro dia de trabalho , um headbanger bebendo uísque , um cafetão do gueto e um psiquiatra viciado em crack acabam em um deserto do condado de barato com um corpo e uma celebridade que está alucinando macacos depois de beber um refrigerante contaminado com inseticida .  ",objetiva
8301,quatro amigos percorrem os caminhos da vida para descobrir se deus ou a sociedade tem o direito de decidir o bem ou o mal . ,objetiva
8302," perceba en do que nesta neblina induzida pelo amor , ele foi enganado para virar sua vida de cabeça para baixo , ted termina com heather para novamente perseguir seu destino como ` ` solteiro . ` `  ",objetiva
8303," mais tarde na vida , elem alcançou fama e fortuna - duas das três coisas que ela sempre desejou .  ",objetiva
8304," animação japonesa - ou ' anime ' para aqueles que a conhecem - possui uma das bases de fãs que mais crescem na indústria do entretenimento , como evidenciado por retornos na casa dos us $ number milhões por ano .  ",objetiva
8305," funciona principalmente por causa dos temas universais , performances sérias . e excelente uso da música pelos populares gullar e agita stuart da índia .  ",subjetiva
8306," o artista vive sozinho em uma velha casa de campo , um lugar de solidão , livre de distrações .  ",objetiva
8307,celebrada de sim estão falando sobre ele na ema e garotas estão brigando por ele no jerry springer . ,objetiva
8308,inter és soante tanto como estudo histórico quanto como história de amor trágica . ,subjetiva
8309,oferta norueguesa tediosa que de alguma forma conseguiu uma indicação ao oscar . ,subjetiva
8310," nunca ` ` filo & sketch ` ` alcança a emoção ou atemporalidade do grande passado da disney , ou mesmo de sucessos mais recentes como ` ` tarzan ` ` ou ` ` tarzan . ` `  ",subjetiva
8311,bogdanich é declaradamente pró-sérvio e faz poucas tentativas de dar voz ao outro lado . ,subjetiva
8313," [ fá ] das performances e da cinematografia à trilha sonora excepcional e narrativa não convencional , o filme é incrivelmente vivo e admirável em muitos níveis .  ",subjetiva
8314," ao chegar à estação espacial orbitando um mundo oceânico chamado solaris , um psicólogo descobre que o comandante de uma expedição ao planeta morreu misteriosamente .  ",objetiva
8315,isso sai pela culatra quando katie inocentemente agulha sua escola com seu conhecimento interno de prazeres carnais . ,objetiva
8316,o bebê que é o anticristo é trocado no nascimento . ,objetiva
8317,inicia então suas funções oficiais como chefe de desenvolvimento do mede avaliando as necessidades das escolas e hospitais . ,objetiva
8318," eva en atual en te , nicholas foge com o colega de escola mike , e os dois partem para reunir a família mickey .  ",objetiva
8319,você sabe que vai ter um bom e velho tempo de mastigar pipoca quando o slogan do filme é um trocadilho ruim com o título de uma boa literatura . ,subjetiva
8320," um lembrete de que além de todo o hylé e brilho digital recente , spielberg sabe como nos falar sobre as pessoas .  ",subjetiva
8321," cinco jovens se candidatam a viver juntos em uma casa isolada por seis meses , enquanto cada movimento é filmado por várias câmeras .  ",objetiva
8322," os dois se encontram após anos de separação quando clara volta ao bairro para visitar seu pai , roman ( ricky davao ) .  ",objetiva
8323,agora ele está de volta ao parque onde costumava conhecê-la . . . ,objetiva
8324," os destaques são as performances fantásticas de christopher plume , como o principal vilão , e arthur lane como vincent caules , o excêntrico gerente da companhia de teatro .  ",subjetiva
8325," agora que eles estão juntos novamente , eles devem ser perfeitos um para o outro , exceto que dure está prestes a se casar com o advogado elizabeth e sidney afirma não estar interessado em dure romanticamente .  ",objetiva
8326,as imagens hipnóticas e o conto fragmentário exploram as conexões entre lugar e identidade pessoal . ,subjetiva
8327," en contramãos elvis ( bruce campbell ) como um idoso residente em uma casa de repouso no leste do texas , que trocou de identidade com um imitador de elvis anos antes de sua ` ` morte ` ` , então perdeu a chance de voltar .  ",objetiva
8328," um relato deliberativo de um estilo de vida caracterizado por sua obsessão superficial me - ^ ver que tipifica o delírio do estrelato pós , pré e existente .  ",subjetiva
8329," sua vida se torna menos comum quando eles encontram herb , um gebe travesso e malévolo .  ",objetiva
8330,és essas três meninas fazem parte do que hoje é chamado de ' gerado és roubadas ' . ' ,objetiva
8331,a engenhosidade que parker mostra ao refrescar a peça está quase na mesma classe que a do próprio wilde . ,subjetiva
8332," infeliz en te , ele não tem mais os number milhões de don necessários para o hospital realizar a operação .  ",objetiva
8333," quando tom vai embora por alguns dias , lori , com a ajuda da melhor amiga , monica , investiga o desaparecimento de helen .  ",objetiva
8334," em seu segundo período na escola de magia e bruxaria de honrares , harry potter ( daniel radcliffe ) é avisado por um delfo chamado hobby que o desastre acontecerá quando ele retornar a honrares .  ",objetiva
8335," lição a ser aprendida : nunca , nunca mexa com ` ` a máfia gay ! ` `  ",objetiva
8336," [ ele ] tem a sensação de um filme de pipoca de verão . nada muito profundo ou substancial . explosões , piadas e insinuações sexuais abundam .  ",subjetiva
8337," nos últimos dias da segunda guerra mundial , um tenente administrativo americano é capturado por forças alemãs durante a batalha do bojo .  ",objetiva
8338," quando os tempos estão difíceis , peter descobre que seu vizinho pode ser o verdadeiro papai noel .  ",objetiva
8339,o enredo é fino como papel e os personagens não são interessantes o suficiente para vê-los em suas atividades diárias por duas horas inteiras . ,subjetiva
8340," em um retrato revelador e muitas vezes hilário , maria dispensa sabedoria caseira ao divulgar segredos e rivalidades familiares .  ",objetiva
8341,realm en te parece um short esticado para apresentar comprimento . ,subjetiva
8342," um grupo de tropas de alta tecnologia é enviado para destruir a dimensão vermelha onde o homem alto obtém seu poder , reggae ( reggae banhaste ) segue para que ele possa encontrar mike ( a .  ",objetiva
8343,ele logo se vê mergulhado em um mistério apenas para se encontrar no centro dele . ,objetiva
8344," uma garotinha usa sua imaginação hiperativa para transformar sua boneca em uma amiga de verdade ; mas quando um monstro sequestra sua boneca , ela deve entrar em um mundo perigoso e surreal para encontrar o monstro e resgatar sua boneca .  ",objetiva
8345," és está é a história de samantha martin , também conhecida como a escritora mais sexy e assustadora da ficção científica / fantasy moto .  ",objetiva
8346," o filme gira em torno de munnabhai ( evocação duto ) um temido , mas de bom coração , do submundo de mumbai .  ",objetiva
8347," brian siblings , de nove anos , foi diagnosticado com um medo agudo do escuro .  ",objetiva
8348," el és , como muitos alunos de baixo desempenho na faculdade , preferem passar a maior parte do tempo indo a festas , jogando videogame e assistindo às aulas ocasionais .  ",objetiva
8349," em number de novembro de number , o aspirante a documentarista james jack começou a capturar a história desta indescritível estrela em ascensão .  ",objetiva
8350," ao pintar um retrato declaradamente romântico de uma nação cujas canções brotam diretamente da vida do povo , o filme exalta o sonho marciano de gente trabalhadora honesta , com pouco a mostrar pelo seu trabalho , vivendo harmoniosamente , unida na canção .  ",subjetiva
8351,és está fascinante história de suspense moral da segunda guerra mundial lida com o lado sombrio da cultura americana : o preconceito racial em suas formas feias e diversas . ,subjetiva
8352,ele a ignora em todas as oportunidades de abraçar comissários de bordo . ,objetiva
8353,ronda . . . encarna o personagem com um carisma régio sem esforço . ,subjetiva
8354,uma mutação rara ocorreu dentro da comunidade de vampiros . ,objetiva
8355," o filme foi rodado em locações em vários quartéis em manhattan , rainhas e brooklyn .  ",objetiva
8356," assim como sua mãe , ela é pé no chão , inteligente e uma grande fã do musical serene todd .  ",objetiva
8357," traz de volta nickname ellis , disparado number meses atrás quando uma bala perdida atinge uma mulher grávida .  ",objetiva
8358,há material suficiente para merecer um documentário sobre a produção do último álbum de wilco ? ,subjetiva
8359," de pois de alguns quase sucessos , eles vão à falência planejando um elaborado esquema de sequestro que não pode faltar .  ",objetiva
8360," ligado por um longo cordão vermelho , um jovem casal vagueia em busca de algo que esqueceram .  ",objetiva
8361," uma comédia sombria sobre max , que pensa que ` ` annie hall ` ` de woody allen é um conto preventivo sobre a futilidade do romance .  ",objetiva
8362," embora não seja tão agressivamente impressionante quanto seu equivalente americano , ` ` no quarto , ` ` o filme de moretti faz suas próprias observações mais silenciosas  ",subjetiva
8363," o crime certamente pode pagar , se você ` ` sabe o que quero dizer ? ` `  ",objetiva
8364,mostrado como um episódio de ` ` the south bank show ` ` . ,objetiva
8365," o cientista louco favorito de todos , herbert west , está atualmente na prisão depois de ter as provas do estado viradas contra ele por seu ex-assistente , dan cai .  ",objetiva
8366,[ allen ] consegue dar vida a essa premissa um tanto cansada . ,subjetiva
8367," um filme gentilmente engraçado , docemente aventureiro que faz você se sentir genuinamente bem , ou seja , totalmente livre de sentimentos falsos ou práticas hollywoodianas afiadas e excessivamente manipuladoras .  ",subjetiva
8368," a única saída para johnny é jogar brad , o que resulta em um confronto ` ` corrida para nove ` ` que coloca dois dos maiores jogadores um contra o outro por grandes somas de dinheiro e as vidas de johnny e danny .  ",objetiva
8369," el és têm um filho , jaci , que é amado por todos e que mantém a casa viva .  ",objetiva
8370," sarah , uma esposa calculista e insatisfeita , tem prazer em ter seu amante voyeurística observando-a em câmeras de vídeo que ela escondeu dentro das aberturas de sua casa .  ",objetiva
8371," um filme provocativo sobre perda , raiva , ganância , ciúme , doença e amor .  ",subjetiva
8372," se você não viu o filme ultimamente , você pode se surpreender com a variedade de tons no trabalho de spielberg . muito dele é engraçado , mas também há alguns momentos surpreendentes e surrealistas . . .  ",subjetiva
8373," o maravilhosamente exuberante morder calmar é puro existencialismo punk , e a senhora . ned e sua co-escritora , liana dominai , dramatizaram o romance de alan warner , que por si só parecia uma resposta ao livro fragmentado de irvine rice .  ",subjetiva
8374,cheira a podridão e trabalho de hack do início ao fim . ,subjetiva
8375," os anciãos se perguntam no que diabos eles se meteram , mas antes que o dia acabe , sua visão do velho e eles mesmos mudam .  ",objetiva
8376,hoje en karalho otite vive por invalidez com sua esposa e filho fora de amsterdã . ,objetiva
8377," nicola o cineasta mescla as imagens simbólicas de seus colaboradores com suas palavras , insinuando , por exemplo , que em hollywood só deus fala com a imprensa  ",subjetiva
8378,uma situação ou atividade especialmente adequada às habilidades ou caráter de uma pessoa . ,objetiva
8379," ringiu é uma história desastrosa , cheia de buracos e completamente sem calafrios . ignore a reputação , e ignore o filme .  ",subjetiva
8380,é um trabalho político necessário e um documentário fascinante . . . ,subjetiva
8381," atrai és asando number anos em uma prisão feminina iraniana , isso segue duas mulheres : a nova diretora da prisão , um muçulmano devoto duro como pregos que serviu no exército na frente iraquiana , e uma jovem parteira , mitra , que é cumprindo sua sentença por matar o marido abusivo de sua mãe .  ",objetiva
8382,a garota do taco e a garota da salsa ajudarão o supera a derrotar essa ameaça maligna ? ,objetiva
8383,o filme pareceria menos insignificante se mas . sugara seguiu em frente em seu desafio à sacarina . ,subjetiva
8384,seu sonho desaparece - até que ela descobre que o dinheiro estava escondido no calcanhar . ,objetiva
8385," um serial killer está à solta e mata o assistente de herbert , dan cai .  ",objetiva
8386," matt lee sherlock ( washington ) , respeitado chefe de polícia em small ananá key , flórida , deve resolver um duplo homicídio antes que ele próprio caia sob suspeita .  ",objetiva
8387," betar parkinson , um filhote de urso de dez anos criado por humanos , vai para kansas para encontrar sua família biológica .  ",objetiva
8388," her de iro aparente da família da máfia philadelphia imperial , frank imperial , se vê confrontado com escolhas difíceis após uma tentativa de assassinato de seu pai , don antonio imperial ( interpretado por robert acostando ) .  ",objetiva
8389," mas os ` ` seque és tirador és ` ` contratados acabam sendo ex-presidiários com um plano próprio , e a data extrema fica fora de controle .  ",objetiva
8390," naquela noite , no entanto , um fantasma escapa , seguindo a jovem na cidade de praga .  ",objetiva
8391,já - lo contra-ataca em um tenso e emocionante filme de vingança com a melhor cena de luta até agora este ano . mas não pude deixar de me sentir culpado pela minha alegria pela forma brutal como ' sufixai en te ' terminou . ,subjetiva
8392," mau it o artístico pela metade , o céu , no entanto , lança um feitiço que não quebra até você sair do teatro .  ",subjetiva
8393,um lembrete comovente e gritante de que as baixas da guerra chegam muito mais longe do que imaginamos . ,subjetiva
8394," isso o joga com a filha do ministro , você adivinhou , a garota tímida , aparentemente desajeitada , mas bonita com um coração angelical , e ela canta também .  ",objetiva
8395,não vimos tanta hilaridade desde dizer que não é assim ! ,subjetiva
8396," sua colega de quarto sacana , lara ( já és física biela ) , também tem tesão por victor .  ",objetiva
8397," ruby se apaixona e fica engravidada por sandy , uma vendedora de xerox .  ",objetiva
8398," el és viverão sem pensar nas consequências , entrando em um mundo onde não poderão escapar .  ",objetiva
8399," se o primeiro homem de preto era dinheiro , o segundo é troco . mas ainda faz um barulho no bolso . é levemente divertido  ",subjetiva
8400,culkin transforma seu personagem no que é basicamente um anti-harry potter - até o cachecol da lufa . ,subjetiva
8401," cada um tem sua razão para querer estar lá - fama , dinheiro , aventura .  ",objetiva
8402," o aventureiro australiano steve irwin , também conhecido como o caçador de crocodilos , evitou o rolo da morte e capturou outro crocodilo mal-humorado , esperando salvá-lo dos caçadores furtivos .  ",objetiva
8403," quando os mercenários alcançam , sam , jake e o resto de sua comitiva se encontram nas garras do galgo sedento de sangue .  ",objetiva
8404," parece outra excursão inteligente , embora inútil , ao abismo , e é mais ou menos assim que acontece .  ",subjetiva
8405," basta ver huppert tramando , com seus olhos pequenos e inteligentes tão firmes quanto qualquer vilão noir , e apreciar a teia de tensão perfeitamente montada que o chabrol tece .  ",subjetiva
8406," marcado por cicatrizes do passado e rapidamente se esgotando , graham se vê enredado em um monte de loucura , sacrificando seu trabalho , sua família e , acima de tudo , sua própria vida , para acabar com o puro mal .  ",objetiva
8407," com o passar dos anos , a idosa patrícia recebe a visita de . . . francis .  ",objetiva
8408,a união familiar fica em segundo plano para a rivalidade entre as famílias e a ambição no local de trabalho & number ; subtraiais inteiras não têm explicação ou mesmo relevância de enredo . ,subjetiva
8409," mau it as pessoas acreditavam que max tinha um dom , mas ele estava tão chateado com a morte de sua mãe , que ele ignorou propositalmente seu ` ` para és en te ` ` , até que um dia ele tem um sonho perturbador sobre uma garota sendo estuprada e sequestrada .  ",objetiva
8410," ( leslie mann ) interpreta sua namorada , que também quer que ele pague $ number pela entrada de uma casa ; e ( tom green ) interpreta seu amigo , que é uma má influência para ele .  ",objetiva
8411," as pinturas projetadas a laser proporcionam uma beleza encantadora , enquanto russell e dreyfus são um par romântico de corações , preciosamente expostos à medida que a história os encurrala .  ",subjetiva
8412," o roteirista / diretor david cansar se delicia com o sabor local com um filme extremamente agradável sobre a mudança dos tempos , culturas conflitantes e os prazeres de uma pizza bem feita .  ",subjetiva
8413," um dia , tobias vê caroline , uma ex-colega de escola do leste .  ",objetiva
8414,a história que o filme conta é sobre o vício de brian de palma nos tropos de suspense de calorias inúteis que quase arruinaram sua carreira . ,subjetiva
8415," o caminho de oscar para seu verdadeiro amor é ainda mais atravessado por diane , a melhor amiga de ceve que , uma noite , usando o lenço perfumado emprestado de ceve , oferece a ele conforto temporário em um encontro não convencional .  ",objetiva
8416," terror at trate maior é um filme de terror independente ambientado em uma casa assombrada real , rica em desastres de fantasmas e espíritos , e bastante ativo durante as filmagens .  ",objetiva
8417,os dois unem forças para descobrir quem a quer morta e por quê . ,objetiva
8418," o ex-namorado do psiquiatra assassinado rapidamente se torna o principal suspeito , um personagem fanático chamado kim .  ",objetiva
8419," ao contrário do estereótipo dos sem-teto , a existência de jack é regida pela disciplina .  ",objetiva
8420," uma jovem caçadora de recompensas que ganha a vida rastreando sims , encontra-se a improvável aliada de um detetive de polícia que suspeita que o cyberlink está sendo pervertido para um propósito insidioso e mortal .  ",objetiva
8421," an de rsson cria um mundo que é ao mesmo tempo surreal e perturbadoramente familiar ; absurdo , mas tremendamente triste .  ",subjetiva
8422,ela mata labrador alui com cianeto escondido em um par de óculos de sol . ,objetiva
8423,já & number ; hann é um proprietário de pousada de number anos isolado do mundo exterior após a morte de seu pai . ,objetiva
8424,um filme que perde de vista a própria história . ,subjetiva
8425," és te é um cinema histórico sem o bálsamo da ideologia do pensamento correto , seja liberal ou conservador . a bravura e integridade do senhor . scorsese em promover esta visão dificilmente pode ser subestimada .  ",subjetiva
8426," após um apocalipse nuclear , toda a paisagem é uma ruína desértica , exceto por uma pequena ilha paradisíaca onde el toro está enterrado .  ",objetiva
8427," a história , que tem alguma semelhança com o clube da luta , é sobre um ringue de luta clandestino organizado por quatro chefes .  ",objetiva
8428," obcecada com seu trabalho projetando sets de filmagem , fran insiste que cada adereço seja a coisa real & number ; mesmo que seja um par de olhos de rinoceronte ou um dedo humano .  ",objetiva
8429,mas logo eles recebem um ` ` sinal ` ` e são chamados de volta à ação quando um pastor é assassinado em uma igreja de boston e a cena do crime é encenada para parecer obra dos santos . ,objetiva
8430,. . . a esperteza da imagem é ironicamente silenciada pelas mesmas pessoas que pretendem fazê-la brilhar . ,subjetiva
8431," sheridan tinha uma conta maravilhosa para trabalhar , mas , curiosamente , ele a dilui , transformando coragem e vulnerabilidade em leitura leve .  ",subjetiva
8432," se o filme estivesse em mãos menos capazes , o assunto poderia facilmente ser ridicularizado , mas huppert e haneke conseguem manter a credibilidade intacta , pelo menos até certo ponto .  ",subjetiva
8433," flanar , no entanto , continua a prendê-los com uma arma cheia de festim quando ele os vê novamente .  ",objetiva
8434,viaja stuart caput ( am it aba bochecha ) é um gerente peculiar do banco violarão jefferson . ,objetiva
8435," ` ` cabelo crescendo ` ` é uma comédia perversa sobre três amigos de vinte e poucos anos chegando a um acordo com seus vícios que usa diálogos originais e espirituosos para empurrar uma história de amizade entre um jogador , um sarcástico gen . x'er , e uma viciada em sexo .  ",objetiva
8436," huppert dá a erika uma personalidade que é tão intrigante que você se pega olhando hipoteticamente para ela , tentando entendê-la e imaginando se ela vai quebrar .  ",subjetiva
8437,contém o mesmo tipo de observação de classe inteligente que foi apresentada em fosforo park . ,subjetiva
8438,number anos atrás joe ( travolta ) teve a chance de realizar seu sonho de dirigir seu primeiro filme em hollywood . ,objetiva
8439,parte da longa e nobre tradição ( pelo menos desde os anos number ) de índices americanos falados e dirigidos por conjuntos . ,subjetiva
8440," se o último esforço de [ anglo ] não é o diretor em sua forma mais brilhante , algumas de suas réplicas ainda valem a pena ouvir .  ",subjetiva
8441," ela frequentemente oferece sua hospitalidade a uma prostituta de number anos , abdutor soirée , um jovem que se tornou seu amigo .  ",objetiva
8442," exploração constantemente tocante , surpreendentemente engraçada , semi-surrealista do ato criativo .  ",subjetiva
8443," como eu me acomodei em minhas memórias da segunda guerra mundial , eu me encontrei estranhamente comovido até mesmo pelos artifícios mais bregas e banais .  ",subjetiva
8444," infeliz en te , como escritor , o senhor . montas não é tão bom para sua equipe quanto como diretor ou ator .  ",subjetiva
